Snap SubfindID redshift Mstar SFR IsCentral SubhaloMass SubhaloGrNr Mbh Mbhdot
40 285874 1.4955 3.852850e+09 2.5610 1 5.065539e+11 3196 9.282331e+06 0.002916
40 285901 1.4955 1.063474e+10 5.2464 1 5.655695e+11 3197 2.034914e+07 0.021727
40 285919 1.4955 8.881304e+09 2.7303 1 5.389799e+11 3198 1.325953e+07 0.015766
40 285937 1.4955 2.976558e+09 2.7427 1 5.208547e+11 3199 3.830880e+06 0.001203
40 285967 1.4955 2.312402e+09 2.1800 1 4.767392e+11 3200 3.219566e+06 0.004443
40 285997 1.4955 9.669717e+09 4.1478 1 4.870020e+11 3201 3.027340e+07 0.022114
40 286022 1.4955 2.938718e+09 4.2774 1 4.679023e+11 3202 1.940207e+06 0.000961
40 286056 1.4955 2.490431e+09 1.8643 1 3.119661e+11 3203 2.339532e+06 0.000420
40 286092 1.4955 3.844128e+09 1.4549 1 3.880949e+11 3204 9.031770e+06 0.007958
40 286136 1.4955 5.712406e+09 4.1716 1 5.162312e+11 3205 2.674441e+07 0.072440
40 286160 1.4955 5.245691e+09 4.6271 1 5.561877e+11 3206 1.938251e+07 0.019285
40 286189 1.4955 1.000401e+10 1.7434 1 5.270578e+11 3207 6.874850e+07 0.012149
40 286209 1.4955 1.521217e+10 4.0446 1 5.875427e+11 3208 9.764042e+07 0.022569
40 286237 1.4955 7.178021e+09 8.6591 1 5.515906e+11 3209 2.907626e+07 0.024272
40 286267 1.4955 6.630438e+09 3.9492 1 5.098198e+11 3210 3.119654e+07 0.001971
40 286301 1.4955 5.982279e+09 2.1696 1 4.578509e+11 3211 2.837889e+07 0.005281
40 286328 1.4955 7.397773e+09 3.1993 1 5.332276e+11 3212 3.663771e+07 0.013744
40 286360 1.4955 9.651155e+09 3.1330 1 3.421401e+11 3213 1.549068e+07 0.011000
40 286361 1.4955 3.236825e+09 0.7836 0 8.833914e+10 3213 3.345345e+06 0.000830
40 286378 1.4955 6.699067e+09 2.0702 1 5.656729e+11 3214 2.125885e+07 0.048969
40 286408 1.4955 1.127463e+10 4.8298 1 5.104028e+11 3215 5.212224e+07 0.034603
40 286421 1.4955 1.661483e+09 1.1517 1 4.868364e+11 3216 2.048227e+06 0.001436
40 286448 1.4955 2.053599e+09 1.6700 1 3.323890e+11 3217 5.347650e+06 0.012366
40 286494 1.4955 5.900779e+09 4.1293 1 5.463396e+11 3218 2.539640e+07 0.015808
40 286495 1.4955 1.160940e+09 1.1923 0 8.270069e+09 3218 4.189007e+06 0.004219
40 286520 1.4955 7.340859e+09 4.5788 1 3.242656e+11 3219 6.862703e+06 0.011584
40 286554 1.4955 1.597560e+10 11.0234 1 5.170514e+11 3220 7.816498e+07 0.052499
40 286568 1.4955 1.610677e+10 1.2095 1 5.630733e+11 3221 1.729386e+08 0.025272
40 286578 1.4955 4.117441e+09 9.3643 1 3.691616e+11 3222 3.383789e+06 0.009487
40 286617 1.4955 1.295093e+10 4.6124 1 5.492497e+11 3223 5.055883e+07 0.016951
40 286636 1.4955 6.664479e+09 5.5611 1 5.107465e+11 3224 1.320702e+07 0.038000
40 286663 1.4955 1.183352e+10 6.3069 1 4.731434e+11 3225 4.679618e+07 0.034464
40 286692 1.4955 1.858735e+09 2.0236 1 4.039659e+11 3226 2.073510e+06 0.000734
40 286737 1.4955 7.787783e+09 3.1005 1 5.424000e+11 3227 3.988625e+07 0.013929
40 286766 1.4955 1.158616e+09 0.5806 1 3.360876e+11 3228 1.814075e+06 0.000516
40 286794 1.4955 9.960407e+09 4.6983 1 5.691751e+11 3229 1.150687e+07 0.004543
40 286824 1.4955 9.035691e+09 2.8483 1 5.372729e+11 3230 3.511312e+07 0.006630
40 286841 1.4955 2.106932e+09 1.3072 1 4.440287e+11 3231 2.655875e+06 0.000032
40 286886 1.4955 4.181163e+09 1.9035 1 5.076300e+11 3232 1.345396e+07 0.014280
40 286915 1.4955 5.724623e+09 1.8003 1 3.423594e+11 3233 1.107199e+07 0.011749
40 286951 1.4955 6.795260e+09 2.4475 1 5.329037e+11 3234 3.034677e+07 0.007388
40 286981 1.4955 9.515902e+09 4.3351 1 5.243817e+11 3235 4.168053e+07 0.140353
40 287003 1.4955 1.406334e+10 7.9562 1 5.511485e+11 3236 7.143776e+07 0.021343
40 287037 1.4955 8.400782e+09 5.1188 1 4.947685e+11 3237 1.913599e+07 0.019824
40 287064 1.4955 5.250282e+09 3.0062 1 4.012321e+11 3238 1.063886e+07 0.026473
40 287102 1.4955 1.012864e+10 1.6281 1 5.655974e+11 3239 8.129746e+07 0.013398
40 287127 1.4955 2.154791e+09 2.0701 1 5.034633e+11 3240 8.204534e+06 0.005122
40 287128 1.4955 1.532356e+09 1.2461 0 2.524137e+10 3240 2.497867e+06 0.001373
40 287157 1.4955 1.153917e+10 2.9966 1 5.485050e+11 3241 3.416726e+07 0.014318
40 287176 1.4955 4.173006e+09 3.8923 1 5.343296e+11 3242 1.038558e+07 0.035069
40 287198 1.4955 7.783466e+09 2.9363 1 3.308491e+11 3243 4.644520e+07 0.014497
40 287199 1.4955 1.500124e+09 0.8067 0 1.387757e+11 3243 2.078974e+06 0.000621
40 287223 1.4955 9.705172e+09 5.8636 1 4.778360e+11 3244 1.908003e+07 0.009458
40 287240 1.4955 1.068580e+10 7.8964 1 5.228716e+11 3245 2.956271e+07 0.018702
40 287268 1.4955 7.267559e+09 4.0701 1 4.813180e+11 3246 3.320242e+07 0.176969
40 287297 1.4955 1.423055e+10 1.3997 1 5.335613e+11 3247 1.077429e+08 0.036853
40 287360 1.4955 9.091356e+09 1.3622 1 5.085697e+11 3249 8.296667e+07 0.018229
40 287390 1.4955 4.396584e+09 2.2178 1 4.336875e+11 3250 1.807476e+07 0.007335
40 287424 1.4955 7.549243e+09 3.1344 1 5.427189e+11 3251 2.380343e+07 0.011925
40 287443 1.4955 1.007977e+10 7.9845 1 4.275517e+11 3252 5.009064e+07 0.004871
40 287473 1.4955 9.154499e+09 1.8687 1 5.478229e+11 3253 5.759728e+07 0.019084
40 287492 1.4955 1.007532e+10 4.6286 1 4.489576e+11 3254 1.184815e+07 0.034446
40 287515 1.4955 9.603106e+09 10.2963 1 4.954229e+11 3255 8.993916e+06 0.009366
40 287540 1.4955 1.087762e+10 2.7432 1 5.166864e+11 3256 4.867702e+07 0.004943
40 287565 1.4955 8.513143e+09 1.3847 1 2.412455e+11 3257 4.346953e+07 0.006118
40 287566 1.4955 1.867491e+09 2.0279 0 1.074757e+11 3257 1.684962e+06 0.000564
40 287581 1.4955 4.234330e+09 4.5142 1 5.147235e+11 3258 1.998507e+07 0.040425
40 287626 1.4955 3.032180e+09 2.6574 1 4.985915e+11 3259 9.162104e+06 0.006771
40 287657 1.4955 2.372553e+09 4.4685 1 5.054791e+11 3260 1.530094e+06 0.001113
40 287688 1.4955 1.714410e+09 1.1357 1 2.244953e+11 3261 2.892885e+06 0.002767
40 287726 1.4955 8.410101e+09 7.4817 1 4.479763e+11 3262 2.736852e+07 0.107831
40 287756 1.4955 6.023862e+09 4.4960 1 4.810468e+11 3263 9.285371e+06 0.013222
40 287783 1.4955 8.122051e+09 6.1399 1 4.890738e+11 3264 2.360849e+07 0.008267
40 287805 1.4955 7.655271e+09 4.6538 1 4.504988e+11 3265 2.404611e+07 0.007302
40 287829 1.4955 7.816527e+09 3.6335 1 4.703899e+11 3266 1.540560e+07 0.002629
40 287854 1.4955 1.104824e+09 0.4741 0 9.787721e+10 3267 1.998689e+06 0.001394
40 287894 1.4955 4.862319e+09 3.3814 1 5.374996e+11 3268 8.362866e+06 0.009519
40 287928 1.4955 7.151162e+09 3.2273 1 4.565731e+11 3269 2.397332e+07 0.009478
40 287958 1.4955 1.048573e+10 4.9995 1 4.049357e+11 3270 1.295160e+07 0.012538
40 287997 1.4955 1.107407e+10 4.7862 1 5.338790e+11 3271 5.117981e+07 0.016545
40 288014 1.4955 5.536858e+09 2.0078 1 4.632269e+11 3272 1.434307e+07 0.056052
40 288045 1.4955 1.829870e+09 1.6168 1 3.928499e+11 3273 1.996914e+06 0.000579
40 288083 1.4955 9.548164e+09 4.2465 1 4.674396e+11 3274 3.909954e+07 0.007173
40 288098 1.4955 9.352334e+09 6.1273 1 5.274328e+11 3275 1.485918e+07 0.012266
40 288124 1.4955 6.605167e+09 6.0361 1 4.067607e+11 3276 1.194305e+07 0.009705
40 288152 1.4955 6.236773e+09 2.4861 1 4.618469e+11 3277 3.595323e+07 0.017419
40 288175 1.4955 3.318164e+09 2.9722 1 2.469861e+11 3278 2.299978e+06 0.001512
40 288176 1.4955 2.239498e+09 2.3641 0 1.542069e+11 3278 2.825699e+06 0.001213
40 288209 1.4955 1.107198e+10 3.1345 1 5.306547e+11 3279 2.738361e+07 0.057146
40 288227 1.4955 1.197918e+10 8.1476 1 4.920716e+11 3280 2.230958e+07 0.033817
40 288257 1.4955 3.302310e+09 1.9288 1 2.658376e+11 3281 4.536330e+06 0.000545
40 288284 1.4955 3.172368e+09 2.1884 1 5.430708e+11 3282 1.555035e+07 0.006564
40 288310 1.4955 5.380341e+09 5.8043 1 5.504209e+11 3283 2.455209e+07 0.010305
40 288335 1.4955 1.722049e+09 0.8441 1 4.650098e+11 3284 2.519716e+06 0.001005
40 288336 1.4955 1.213253e+09 0.5723 0 3.027103e+10 3284 2.505807e+06 0.000132
40 288363 1.4955 3.380901e+09 3.6808 1 3.836612e+11 3285 1.386103e+07 0.011263
40 288394 1.4955 2.638001e+09 1.8043 1 4.911228e+11 3286 5.290302e+06 0.002690
40 288430 1.4955 2.487240e+09 2.8184 1 4.904440e+11 3287 1.992878e+06 0.001067
40 288431 1.4955 1.743293e+09 2.2214 0 2.922531e+10 3287 2.219508e+06 0.001463
40 288457 1.4955 3.116690e+09 2.4049 1 4.430644e+11 3288 4.302872e+06 0.009210
40 288458 1.4955 1.528369e+09 1.2880 0 2.799300e+10 3288 2.381898e+06 0.000462
40 288492 1.4955 8.221012e+09 2.8615 1 4.424536e+11 3289 3.067221e+07 0.010206
40 288493 1.4955 1.215715e+09 0.6524 0 2.920931e+10 3289 2.007121e+06 0.000516
40 288516 1.4955 1.071547e+10 7.0556 1 5.042439e+11 3290 5.414733e+07 0.011768
40 288544 1.4955 5.672784e+09 5.1574 1 4.534397e+11 3291 8.535416e+06 0.025207
40 288570 1.4955 5.325446e+09 7.7617 1 5.360255e+11 3292 1.264053e+07 0.017615
40 288589 1.4955 2.352449e+09 2.5240 1 2.738405e+11 3293 2.467885e+06 0.001682
40 288619 1.4955 3.726461e+09 3.9449 1 4.580248e+11 3294 3.199030e+06 0.003906
40 288623 1.4955 1.034897e+09 0.6960 0 5.770256e+09 3294 3.159650e+06 0.003707
40 288648 1.4955 6.826723e+09 4.4053 1 4.854496e+11 3295 1.553638e+07 0.003915
40 288673 1.4955 5.402545e+09 4.9196 1 4.994803e+11 3296 1.010136e+07 0.012950
40 288697 1.4955 4.502518e+09 5.5720 1 4.643501e+11 3297 5.931188e+06 0.020248
40 288742 1.4955 1.177278e+09 1.4074 1 2.725800e+11 3298 1.655793e+06 0.000182
40 288782 1.4955 9.820535e+09 2.5168 1 5.626872e+11 3299 1.511006e+07 0.006469
40 288810 1.4955 9.302075e+09 1.6587 1 2.927623e+11 3300 1.106650e+07 0.001270
40 288811 1.4955 1.620079e+09 0.9446 0 7.532545e+10 3300 2.505159e+06 0.000650
40 288831 1.4955 3.653317e+09 2.6586 1 4.486489e+11 3301 3.463232e+06 0.004011
40 288865 1.4955 6.869281e+09 3.6979 1 5.262664e+11 3302 3.448941e+07 0.019406
40 288896 1.4955 7.218025e+09 2.9863 1 4.948707e+11 3303 1.693004e+07 0.032129
40 288930 1.4955 3.194621e+09 2.9164 1 4.224430e+11 3304 4.972817e+06 0.004324
40 288963 1.4955 3.360293e+09 4.7919 1 3.904296e+11 3305 3.053664e+06 0.002198
40 288964 1.4955 1.403031e+09 1.3338 0 2.864875e+10 3305 1.949642e+06 0.000580
40 289004 1.4955 7.496190e+09 5.0103 1 5.564044e+11 3306 2.240171e+07 0.030484
40 289028 1.4955 6.743516e+09 3.3049 1 5.275193e+11 3307 2.048404e+07 0.021427
40 289053 1.4955 9.642699e+09 4.8907 1 4.903276e+11 3308 4.718580e+07 0.011414
40 289082 1.4955 2.292586e+09 1.3986 1 3.365181e+11 3309 3.529784e+06 0.006696
40 289109 1.4955 6.414849e+09 2.3868 1 4.759224e+11 3310 3.406058e+07 0.016992
40 289148 1.4955 8.179260e+09 8.5179 1 5.005551e+11 3311 1.213599e+07 0.033979
40 289169 1.4955 5.362306e+09 1.1313 1 4.683446e+11 3312 8.259754e+06 0.000428
40 289170 1.4955 1.047508e+09 0.6363 0 3.425117e+10 3312 0.000000e+00 0.000000
40 289188 1.4955 3.357639e+09 2.0127 1 4.564365e+11 3313 4.661531e+06 0.002237
40 289232 1.4955 3.002153e+09 6.0787 1 4.265737e+11 3314 4.356238e+06 0.005162
40 289263 1.4955 7.174961e+09 4.9783 1 4.106526e+11 3315 1.230815e+07 0.051924
40 289291 1.4955 9.652954e+09 12.1284 1 4.711529e+11 3316 4.403056e+06 0.001981
40 289311 1.4955 1.606739e+10 9.1109 1 4.575958e+11 3317 6.593365e+07 0.027707
40 289325 1.4955 5.059401e+09 2.9896 1 2.975898e+11 3318 4.825940e+06 0.009358
40 289364 1.4955 3.360132e+09 3.1838 1 4.834676e+11 3319 9.841140e+06 0.010512
40 289385 1.4955 5.470450e+09 3.4179 1 5.084215e+11 3320 9.344847e+06 0.005797
40 289386 1.4955 1.214715e+09 3.3577 0 5.574033e+09 3320 0.000000e+00 0.000000
40 289404 1.4955 8.452228e+09 5.5463 1 5.038487e+11 3321 2.009299e+07 0.030924
40 289432 1.4955 7.110053e+09 2.9760 1 5.034730e+11 3322 3.228455e+07 0.012183
40 289462 1.4955 1.193777e+10 2.8268 1 5.207468e+11 3323 2.715070e+07 0.010331
40 289474 1.4955 1.301249e+10 6.6095 1 4.950416e+11 3324 8.456441e+07 0.041121
40 289494 1.4955 6.504154e+09 4.2014 1 4.917638e+11 3325 1.953771e+07 0.005909
40 289527 1.4955 8.568864e+09 3.5962 1 5.113328e+11 3326 1.372153e+07 0.010827
40 289556 1.4955 3.689297e+09 3.2517 1 4.672586e+11 3327 2.373452e+06 0.000857
40 289593 1.4955 6.450901e+09 4.8266 1 5.186576e+11 3328 3.067288e+07 0.036259
40 289619 1.4955 1.204164e+10 4.9306 1 5.544567e+11 3329 1.155070e+08 0.031477
40 289643 1.4955 4.678725e+09 9.6341 1 5.440762e+11 3330 6.323984e+06 0.014360
40 289668 1.4955 1.133709e+10 3.5679 1 5.160186e+11 3331 4.833985e+07 0.011613
40 289695 1.4955 6.587847e+09 5.1146 1 4.632072e+11 3332 1.983349e+07 0.005870
40 289726 1.4955 7.353423e+09 2.3798 1 4.685671e+11 3333 1.014658e+07 0.022222
40 289756 1.4955 6.131085e+09 4.4163 1 5.341542e+11 3334 2.053010e+07 0.016944
40 289776 1.4955 7.993675e+09 3.1744 1 4.890739e+11 3335 2.844547e+07 0.006480
40 289797 1.4955 9.497139e+09 11.2978 1 4.263844e+11 3336 1.930664e+07 0.052549
40 289878 1.4955 4.713822e+09 2.7619 1 4.578799e+11 3338 2.214504e+06 0.002289
40 289901 1.4955 1.093730e+10 4.4784 1 5.210411e+11 3339 5.652858e+07 0.065163
40 289932 1.4955 1.020635e+10 3.1688 1 5.365296e+11 3340 3.102016e+07 0.005300
40 289951 1.4955 1.323684e+09 1.1242 1 2.892536e+11 3341 3.204693e+06 0.004496
40 289997 1.4955 8.879366e+09 2.2475 1 4.828053e+11 3342 2.447093e+07 0.002677
40 290036 1.4955 7.497246e+09 5.8690 1 5.479489e+11 3343 2.586141e+07 0.048303
40 290064 1.4955 5.425410e+09 2.7400 1 4.588806e+11 3344 2.361221e+07 0.023329
40 290088 1.4955 3.120615e+09 2.2082 1 3.809194e+11 3345 1.251186e+07 0.036573
40 290125 1.4955 9.391877e+09 7.6230 1 5.133136e+11 3346 3.754846e+07 0.128646
40 290151 1.4955 6.291289e+09 3.8438 1 5.107540e+11 3347 3.274781e+07 0.014414
40 290179 1.4955 3.807433e+09 0.7334 1 5.091459e+11 3348 1.788492e+07 0.020239
40 290212 1.4955 2.317284e+09 0.8142 1 3.239297e+11 3349 3.886450e+06 0.001355
40 290249 1.4955 1.095233e+10 10.2938 1 5.315919e+11 3350 8.301474e+07 0.095027
40 290267 1.4955 7.823074e+09 3.3940 1 5.227671e+11 3351 4.475759e+07 0.009232
40 290293 1.4955 5.254774e+09 4.9882 1 4.627311e+11 3352 9.426890e+06 0.016859
40 290316 1.4955 1.040163e+10 3.7026 1 4.846053e+11 3353 5.382019e+07 0.073560
40 290336 1.4955 1.014817e+10 2.9621 1 5.488624e+11 3354 4.573375e+07 0.013966
40 290350 1.4955 6.951683e+09 4.6414 1 4.488678e+11 3355 3.269674e+07 0.014163
40 290370 1.4955 4.242715e+09 3.9813 1 4.901497e+11 3356 1.985090e+07 0.010263
40 290403 1.4955 2.462701e+09 1.6255 1 4.325368e+11 3357 9.514067e+06 0.001522
40 290432 1.4955 1.349177e+10 8.6409 1 5.079347e+11 3358 7.510365e+07 0.014545
40 290450 1.4955 1.452487e+10 3.2391 1 4.965237e+11 3359 5.516249e+07 0.007170
40 290464 1.4955 6.617219e+09 1.7271 1 4.310175e+11 3360 3.524799e+07 0.024881
40 290494 1.4955 9.813607e+09 3.7739 1 5.122303e+11 3361 1.251938e+07 0.004246
40 290521 1.4955 7.640751e+09 3.1695 1 5.305302e+11 3362 2.983025e+07 0.019682
40 290541 1.4955 9.410094e+09 4.9527 1 4.449715e+11 3363 1.938201e+07 0.017101
40 290571 1.4955 6.496906e+09 4.8963 1 4.722562e+11 3364 3.506038e+06 0.000176
40 290598 1.4955 1.534878e+10 8.1039 1 4.894254e+11 3365 2.017855e+07 0.008492
40 290619 1.4955 6.512246e+09 3.0398 1 5.099773e+11 3366 3.479538e+06 0.000847
40 290620 1.4955 1.983213e+09 1.4765 0 1.359931e+10 3366 1.812363e+06 0.000374
40 290635 1.4955 3.401604e+09 3.0360 1 3.142786e+11 3367 1.633130e+07 0.011370
40 290674 1.4955 1.277321e+09 0.6963 1 2.372409e+11 3368 3.200877e+06 0.002631
40 290675 1.4955 1.287271e+09 1.2948 0 1.073241e+11 3368 2.084950e+06 0.001315
40 290707 1.4955 4.471110e+09 2.9868 1 4.979385e+11 3369 1.118730e+07 0.035193
40 290733 1.4955 9.561569e+09 3.8654 1 5.176040e+11 3370 6.558967e+07 0.005187
40 290751 1.4955 2.211391e+09 2.1231 1 4.743969e+11 3371 3.716260e+06 0.003054
40 290784 1.4955 4.523361e+09 2.3332 1 5.028278e+11 3372 1.151255e+07 0.009122
40 290820 1.4955 9.554826e+09 6.5952 1 4.953804e+11 3373 4.311958e+07 0.067653
40 290843 1.4955 2.668027e+09 3.2734 1 4.257396e+11 3374 2.661608e+06 0.002785
40 290844 1.4955 1.690877e+09 0.9611 0 1.556068e+10 3374 2.997050e+06 0.002215
40 290858 1.4955 6.310828e+09 6.0614 1 5.163687e+11 3375 2.029299e+07 0.021917
40 290887 1.4955 1.274090e+10 1.7980 1 4.118643e+11 3376 6.382222e+07 0.028963
40 290901 1.4955 8.008131e+09 2.2203 1 5.171721e+11 3377 2.695101e+07 0.011402
40 290918 1.4955 2.600317e+09 3.2338 1 3.716278e+11 3378 2.001716e+06 0.001136
40 290968 1.4955 4.995367e+09 3.5840 1 3.590469e+11 3379 3.891589e+06 0.007120
40 291016 1.4955 1.950602e+09 1.8666 1 2.381307e+11 3380 2.455296e+06 0.000907
40 291017 1.4955 1.755346e+09 2.5614 0 1.447943e+11 3380 2.045645e+06 0.000908
40 291041 1.4955 5.620127e+09 7.1855 1 5.043850e+11 3381 1.009323e+07 0.030272
40 291068 1.4955 1.189055e+10 1.9435 1 4.965879e+11 3382 5.549835e+07 0.005746
40 291096 1.4955 5.439598e+09 4.8961 1 5.419507e+11 3383 1.523160e+07 0.022424
40 291123 1.4955 4.683976e+09 1.2952 1 4.255924e+11 3384 1.096942e+07 0.004404
40 291147 1.4955 2.892179e+09 1.2776 1 3.599548e+11 3385 5.128197e+06 0.006196
40 291148 1.4955 1.173852e+09 0.7037 0 9.231802e+10 3385 1.768306e+06 0.000674
40 291173 1.4955 4.611818e+09 4.1059 1 5.284785e+11 3386 1.630506e+07 0.014045
40 291195 1.4955 6.885628e+09 4.0641 1 4.113862e+11 3387 1.351899e+07 0.001704
40 291232 1.4955 1.311872e+10 3.5989 1 5.105114e+11 3388 6.609933e+07 0.068260
40 291256 1.4955 2.778482e+09 1.1916 1 4.580786e+11 3389 6.495330e+06 0.009285
40 291257 1.4955 1.597602e+09 1.4022 0 3.956428e+10 3389 4.751686e+06 0.008634
40 291280 1.4955 5.728670e+09 3.5296 1 3.375096e+11 3390 2.277781e+07 0.077250
40 291321 1.4955 1.335934e+10 7.3289 1 4.734921e+11 3391 3.750149e+07 0.025381
40 291338 1.4955 4.120547e+09 3.4149 1 5.281065e+11 3392 1.417397e+07 0.047188
40 291363 1.4955 6.583563e+09 8.0860 1 4.280939e+11 3393 3.063212e+06 0.002570
40 291364 1.4955 1.283998e+09 0.6178 0 5.204878e+10 3393 4.892314e+06 0.009813
40 291394 1.4955 5.473046e+09 9.5855 1 5.297843e+11 3394 1.404865e+07 0.033173
40 291395 1.4955 1.688745e+09 0.0930 0 4.704288e+09 3394 0.000000e+00 0.000000
40 291414 1.4955 5.212572e+09 2.1305 1 3.858344e+11 3395 2.247847e+07 0.013240
40 291435 1.4955 3.440737e+09 6.2485 1 4.505459e+11 3396 3.784646e+06 0.013449
40 291471 1.4955 5.268539e+09 3.9823 1 5.137404e+11 3397 1.802411e+07 0.054366
40 291493 1.4955 5.140343e+09 1.3085 1 4.951197e+11 3398 1.502734e+07 0.008992
40 291515 1.4955 2.498297e+09 7.2151 1 4.928717e+11 3399 3.541410e+06 0.014059
40 291540 1.4955 7.969988e+09 2.5570 1 4.873349e+11 3400 4.940356e+07 0.018695
40 291558 1.4955 7.259898e+09 10.8000 1 4.220171e+11 3401 1.741071e+07 0.011038
40 291585 1.4955 1.736493e+10 6.2556 1 4.725540e+11 3402 5.400875e+07 0.003288
40 291592 1.4955 1.387979e+09 2.2485 1 3.625718e+11 3403 1.629863e+06 0.000458
40 291634 1.4955 3.729532e+09 1.9696 1 3.348852e+11 3404 8.006967e+06 0.011347
40 291635 1.4955 1.264137e+09 1.3064 0 8.102127e+10 3404 1.990128e+06 0.001255
40 291664 1.4955 1.980981e+09 1.1920 1 4.636843e+11 3405 4.607104e+06 0.004978
40 291701 1.4955 5.856861e+09 4.1302 1 4.708217e+11 3406 1.624805e+07 0.002625
40 291738 1.4955 1.194379e+10 6.9366 1 5.226515e+11 3407 4.831437e+07 0.100908
40 291753 1.4955 1.524806e+10 6.2462 1 5.041899e+11 3408 7.099570e+07 0.017974
40 291771 1.4955 5.160670e+09 5.2826 1 3.943885e+11 3409 1.262970e+07 0.003362
40 291789 1.4955 3.724515e+09 3.3477 1 4.236853e+11 3410 0.000000e+00 0.000000
40 291820 1.4955 1.047870e+10 7.1837 1 5.094232e+11 3411 3.869886e+07 0.035490
40 291843 1.4955 2.154798e+10 0.0000 1 6.017806e+11 3412 2.608459e+08 0.000467
40 291856 1.4955 9.328034e+09 5.5733 1 4.669680e+11 3413 3.933255e+06 0.007503
40 291876 1.4955 1.068422e+10 5.7440 1 4.291487e+11 3414 4.485876e+07 0.050156
40 291894 1.4955 1.156040e+09 2.1458 1 3.440081e+11 3415 2.202721e+06 0.000935
40 291945 1.4955 1.976581e+09 2.0073 1 3.061408e+11 3416 5.211582e+06 0.007749
40 291946 1.4955 3.613928e+09 0.8014 0 1.789100e+11 3416 1.904009e+07 0.001758
40 291971 1.4955 7.572657e+09 1.9476 1 5.183255e+11 3417 5.166664e+07 0.019565
40 291989 1.4955 4.629647e+09 2.6993 1 4.617038e+11 3418 5.186870e+06 0.014294
40 292011 1.4955 7.080966e+09 4.2871 1 4.383869e+11 3419 2.726125e+07 0.013442
40 292039 1.4955 5.965442e+09 3.1024 1 4.655833e+11 3420 1.228968e+07 0.005256
40 292070 1.4955 1.353309e+10 5.4298 1 4.308265e+11 3421 2.077827e+07 0.008956
40 292079 1.4955 5.251112e+09 3.4663 1 5.115518e+11 3422 1.915198e+07 0.008935
40 292101 1.4955 3.056791e+09 1.7636 1 5.165763e+11 3423 1.112126e+07 0.003756
40 292134 1.4955 3.333683e+09 2.1255 1 4.378134e+11 3424 8.414778e+06 0.030556
40 292167 1.4955 5.380961e+09 3.6305 1 4.963174e+11 3425 1.838047e+07 0.016497
40 292197 1.4955 3.204047e+09 3.2778 1 4.168064e+11 3426 4.325856e+06 0.001130
40 292233 1.4955 7.259280e+09 9.7163 1 4.708524e+11 3427 2.821865e+07 0.022157
40 292265 1.4955 8.688593e+09 7.6497 1 5.039648e+11 3428 2.759979e+07 0.010083
40 292290 1.4955 1.174091e+10 4.9985 1 4.828820e+11 3429 3.589403e+07 0.007368
40 292307 1.4955 9.775575e+09 7.9346 1 4.617025e+11 3430 4.602841e+07 0.026165
40 292330 1.4955 2.665127e+09 3.0634 1 4.548761e+11 3431 2.396410e+06 0.001830
40 292331 1.4955 1.099002e+09 1.0630 0 2.244024e+10 3431 1.863072e+06 0.000367
40 292358 1.4955 7.508010e+09 5.6591 1 4.768415e+11 3432 4.864432e+07 0.054128
40 292406 1.4955 1.573394e+10 7.6460 1 4.924877e+11 3434 3.138112e+07 0.013319
40 292412 1.4955 6.054612e+09 1.0737 1 4.894496e+11 3435 1.718550e+07 0.024116
40 292442 1.4955 1.286690e+10 8.7100 1 4.573966e+11 3436 6.276348e+07 0.032893
40 292457 1.4955 5.683557e+09 2.7161 1 4.488620e+11 3437 9.802654e+06 0.012358
40 292481 1.4955 8.028293e+09 1.8502 1 5.289167e+11 3438 3.116767e+07 0.002986
40 292503 1.4955 8.624528e+09 7.9823 1 5.012750e+11 3439 2.705634e+07 0.040034
40 292536 1.4955 1.002167e+10 3.3868 1 4.814236e+11 3440 4.917381e+07 0.002554
40 292555 1.4955 3.251474e+09 2.8686 1 3.988010e+11 3441 2.144450e+06 0.001243
40 292590 1.4955 2.223312e+09 1.3925 0 8.657318e+10 3442 6.259538e+06 0.008791
40 292621 1.4955 3.483448e+09 3.4796 1 3.651908e+11 3443 9.418916e+06 0.010472
40 292655 1.4955 3.247091e+09 2.8113 1 4.602917e+11 3444 1.342582e+07 0.019472
40 292708 1.4955 1.406260e+10 9.9868 1 5.041162e+11 3445 4.081370e+07 0.017353
40 292727 1.4955 7.031297e+09 4.2514 1 4.581637e+11 3446 3.521127e+07 0.044042
40 292756 1.4955 5.951018e+09 3.3077 1 4.364118e+11 3447 2.569194e+07 0.007860
40 292778 1.4955 5.199257e+09 3.6953 1 4.710019e+11 3448 2.236580e+07 0.009412
40 292803 1.4955 2.262720e+09 1.4374 1 3.957478e+11 3449 3.565818e+06 0.006706
40 292840 1.4955 9.965921e+09 2.7882 1 5.167500e+11 3450 9.549273e+06 0.021869
40 292861 1.4955 6.334929e+09 3.3511 1 4.660677e+11 3451 1.292561e+07 0.003488
40 292899 1.4955 5.248692e+09 3.1760 1 4.592747e+11 3452 1.409554e+07 0.045989
40 292994 1.4955 7.696511e+09 4.5353 1 4.720774e+11 3454 4.445906e+07 0.025767
40 293014 1.4955 9.069184e+09 5.5041 1 4.382974e+11 3455 2.074186e+07 0.009762
40 293035 1.4955 5.695621e+09 4.0110 1 4.887252e+11 3456 1.139569e+07 0.003533
40 293069 1.4955 5.277660e+09 3.5389 1 4.868680e+11 3457 1.952343e+07 0.014044
